X1,word,lang,poet,century,text
5765,ناله,ar,حافظ,8,ناله
2914,عشق,ar,حافظ,8,عشق
14998,چشم,fa,حافظ,8,چشم
36219,نگری,fa,حافظ,8,نگری
35618,بگذشت,fa,حافظ,8,بگذشت
27288,خواب,fa,حافظ,8,خواب
27976,چشم,fa,حافظ,8,چشم
38479,آگهی,fa,حافظ,8,آگهی
17211,میکده,fa,حافظ,8,میکده
33813,رخ,fa,حافظ,8,رخ
19680,بیار,fa,حافظ,8,بیار
5263,خم,fa,حافظ,8,خم
35388,بزنند,fa,حافظ,8,بزنند
18491,شب,fa,حافظ,8,شب
22254,وز,fa,حافظ,8,وز
2739,خاندان,fa,حافظ,8,خاندان
23979,وان,ar,حافظ,8,وان
34913,پر,fa,حافظ,8,پر
32452,بخراش,fa,حافظ,8,بخراش
36262,ساقیا,ar,حافظ,8,ساقیا
8906,می‌فرستمت,fa,حافظ,8,می‌فرستمت
11983,پیر,fa,حافظ,8,پیر
17314,بدمهر,fa,حافظ,8,بدمهر
19990,حضور,ar,حافظ,8,حضور
36714,صنم,ar,حافظ,8,صنم
26160,خاموشم,fa,حافظ,8,خاموشم
4967,ایزد,fa,حافظ,8,ایزد
25424,مستی,fa,حافظ,8,مستی
912,سپهر,fa,حافظ,8,سپهر
31928,توام,fa,حافظ,8,توام
32071,هذا,ar,حافظ,8,هذا
3066,الصبوح,ar,حافظ,8,الصبوح
38722,ماه,fa,حافظ,8,ماه
16329,ادب,fa,حافظ,8,ادب
27266,باغ,ar,حافظ,8,باغ
2625,شرم,fa,حافظ,8,شرم
1873,جهان,fa,حافظ,8,جهان
8255,طمع,ar,حافظ,8,طمع
27623,بسته‌ام,fa,حافظ,8,بسته‌ام
34114,طریقت,ar,حافظ,8,طریقت
14802,ماند,fa,حافظ,8,ماند
57,بربست,fa,حافظ,8,بربست
1772,الله,ar,حافظ,8,الله
27376,سحر,ar,حافظ,8,سحر
11727,پریشان,fa,حافظ,8,پریشان
29417,انگیز,fa,حافظ,8,انگیز
13916,شمار,fa,حافظ,8,شمار
10292,لطف,ar,حافظ,8,لطف
7386,ماهم,fa,حافظ,8,ماهم
20242,تشنه,fa,حافظ,8,تشنه
3214,فام,ar,حافظ,8,فام
31562,جاودان,fa,حافظ,8,جاودان
24411,رخ,fa,حافظ,8,رخ
4962,منقار,ar,حافظ,8,منقار
36400,مخموریت,fa,حافظ,8,مخموریت
3294,باده,fa,حافظ,8,باده
1411,قوما,ar,حافظ,8,قوما
33366,آزادگان,fa,حافظ,8,آزادگان
23085,فراق,ar,حافظ,8,فراق
15154,طره,ar,حافظ,8,طره
15370,شبان,fa,حافظ,8,شبان
17254,لبم,ar,حافظ,8,لبم
847,انشاء,fa,حافظ,8,انشاء
25924,هدایت,fa,حافظ,8,هدایت
5403,عجوز,ar,حافظ,8,عجوز
4043,بسوخت,fa,حافظ,8,بسوخت
20835,دل,fa,حافظ,8,دل
6098,ور,fa,حافظ,8,ور
25496,نی,fa,حافظ,8,نی
27762,وزارتش,fa,حافظ,8,وزارتش
1647,حکایت,ar,حافظ,8,حکایت
4296,سخن,fa,حافظ,8,سخن
28920,جویم,fa,حافظ,8,جویم
15083,گل,fa,حافظ,8,گل
28116,نصیب,ar,حافظ,8,نصیب
12269,افتادگی,fa,حافظ,8,افتادگی
35238,خاکی,fa,حافظ,8,خاکی
12785,ار,fa,حافظ,8,ار
16111,قران,ar,حافظ,8,قران
34944,اولی,fa,حافظ,8,اولی
4743,دلبران,fa,حافظ,8,دلبران
7593,صابر,ar,حافظ,8,صابر
18022,حسن,ar,حافظ,8,حسن
29266,زاغ,fa,حافظ,8,زاغ
27194,ریا,fa,حافظ,8,ریا
8893,آگهی,fa,حافظ,8,آگهی
14229,عشرت,ar,حافظ,8,عشرت
10493,عقل,ar,حافظ,8,عقل
27924,رواق,ar,حافظ,8,رواق
299,بساز,fa,حافظ,8,بساز
36437,مس,ar,حافظ,8,مس
29696,دف,fa,حافظ,8,دف
10974,هوایی,fa,حافظ,8,هوایی
13459,نقد,ar,حافظ,8,نقد
34591,راهروان,fa,حافظ,8,راهروان
27289,می‌بینم,fa,حافظ,8,می‌بینم
36228,بنده,fa,حافظ,8,بنده
12117,دلشدگان,fa,حافظ,8,دلشدگان
16998,رب,fa,حافظ,8,رب
32525,می‌نهی,fa,حافظ,8,می‌نهی
37107,بوسی,fa,حافظ,8,بوسی
13284,سخن,fa,حافظ,8,سخن
35617,سحر,ar,حافظ,8,سحر
11843,صبا,ar,حافظ,8,صبا
38710,پیرم,fa,حافظ,8,پیرم
35224,درد,fa,حافظ,8,درد
36704,شاهیست,fa,حافظ,8,شاهیست
33818,طفیل,ar,حافظ,8,طفیل
37561,تمکین,fa,حافظ,8,تمکین
416,انتظارت,ar,حافظ,8,انتظارت
37898,کالا,fa,حافظ,8,کالا
1929,دست,fa,حافظ,8,دست
31359,مگیر,fa,حافظ,8,مگیر
1974,گنج,fa,حافظ,8,گنج
14914,مالند,ar,حافظ,8,مالند
13965,جام,fa,حافظ,8,جام
15745,کار,fa,حافظ,8,کار
34049,عاقل,ar,حافظ,8,عاقل
4734,کوه,fa,حافظ,8,کوه
12497,تنگ,fa,حافظ,8,تنگ
10179,برون,fa,حافظ,8,برون
37279,خضر,ar,حافظ,8,خضر
8482,قلب,ar,حافظ,8,قلب
30429,زلفش,ar,حافظ,8,زلفش
31686,بندگیش,fa,حافظ,8,بندگیش
7429,گذری,fa,حافظ,8,گذری
19415,فوت,ar,حافظ,8,فوت
25107,سحرت,ar,حافظ,8,سحرت
22183,نشست,fa,حافظ,8,نشست
35107,سلامی,fa,حافظ,8,سلامی
10107,بدگهر,fa,حافظ,8,بدگهر
3392,بکشد,fa,حافظ,8,بکشد
29382,روانش,fa,حافظ,8,روانش
1484,گوش,fa,حافظ,8,گوش
12253,نرود,fa,حافظ,8,نرود
22774,ار,fa,حافظ,8,ار
2330,شرع,ar,حافظ,8,شرع
3031,زهره,fa,حافظ,8,زهره
37301,سرشتم,fa,حافظ,8,سرشتم
29983,درنگ,fa,حافظ,8,درنگ
21570,افتد,fa,حافظ,8,افتد
17769,سرگشته,fa,حافظ,8,سرگشته
18178,نمی‌دهد,fa,حافظ,8,نمی‌دهد
29553,میفکن,fa,حافظ,8,میفکن
21020,حضرت,ar,حافظ,8,حضرت
30558,بگشاید,fa,حافظ,8,بگشاید
32486,ساقی,ar,حافظ,8,ساقی
31295,خنجر,fa,حافظ,8,خنجر
37667,وصلش,ar,حافظ,8,وصلش
34796,سال,fa,حافظ,8,سال
28762,خدا,fa,حافظ,8,خدا
19495,آفاق,ar,حافظ,8,آفاق
16073,دان,fa,حافظ,8,دان
33832,نخرد,fa,حافظ,8,نخرد
54,باکمر,fa,حافظ,8,باکمر
15582,غم,ar,حافظ,8,غم
27120,ملول,ar,حافظ,8,ملول
3063,دوش,fa,حافظ,8,دوش
10935,لطف,ar,حافظ,8,لطف
37118,دلجویی,ar,حافظ,8,دلجویی
7701,استخاره,fa,حافظ,8,استخاره
2111,کیست,fa,حافظ,8,کیست
31783,بام,fa,حافظ,8,بام
30196,قبای,ar,حافظ,8,قبای
37210,گر,fa,حافظ,8,گر
9939,خالی,ar,حافظ,8,خالی
3838,ناله,ar,حافظ,8,ناله
20105,غم,ar,حافظ,8,غم
35588,بنشین,fa,حافظ,8,بنشین
17875,وفای,ar,حافظ,8,وفای
27706,جهان,fa,حافظ,8,جهان
35793,زمنی,fa,حافظ,8,زمنی
15344,بهشت,fa,حافظ,8,بهشت
11392,ار,fa,حافظ,8,ار
18106,دگر,fa,حافظ,8,دگر
1556,قبالهٔ,ar,حافظ,8,قبالهٔ
4977,کرشمه‌های,fa,حافظ,8,کرشمه‌های
27242,بنده,fa,حافظ,8,بنده
26762,جام,fa,حافظ,8,جام
28347,شیوه,fa,حافظ,8,شیوه
15000,مدارید,fa,حافظ,8,مدارید
27981,حافظا,ar,حافظ,8,حافظا
33136,ماه,fa,حافظ,8,ماه
26418,منت,ar,حافظ,8,منت
21647,زند,fa,حافظ,8,زند
36047,نشد,fa,حافظ,8,نشد
34836,گوش,fa,حافظ,8,گوش
28442,خرافات,ar,حافظ,8,خرافات
23443,عافیه,ar,حافظ,8,عافیه
3731,خانه,fa,حافظ,8,خانه
31526,جام,fa,حافظ,8,جام
26263,کافرکیشم,fa,حافظ,8,کافرکیشم
15997,میسر,fa,حافظ,8,میسر
22528,دانه,fa,حافظ,8,دانه
32693,بینی,ar,حافظ,8,بینی
31742,همت,fa,حافظ,8,همت
16067,زیان,fa,حافظ,8,زیان
29331,دیگ,fa,حافظ,8,دیگ
14697,دلق,ar,حافظ,8,دلق
24982,شاعر,ar,حافظ,8,شاعر
2235,برتر,fa,حافظ,8,برتر
33045,دلیری,fa,حافظ,8,دلیری
34303,گلگون,fa,حافظ,8,گلگون
26521,خرمن,fa,حافظ,8,خرمن
12226,دختر,fa,حافظ,8,دختر
10991,عدالت,ar,حافظ,8,عدالت
8836,قیامت,ar,حافظ,8,قیامت
24819,گناهت,fa,حافظ,8,گناهت
34680,معالی,ar,حافظ,8,معالی
30656,نو,fa,حافظ,8,نو
18965,کش,fa,حافظ,8,کش
12153,نظر,ar,حافظ,8,نظر
38549,ترازو,fa,حافظ,8,ترازو
13419,زاهد,fa,حافظ,8,زاهد
1574,نفس,ar,حافظ,8,نفس
31557,بایدت,fa,حافظ,8,بایدت
1837,زمین,fa,حافظ,8,زمین
34064,محروم,ar,حافظ,8,محروم
30662,دلت,fa,حافظ,8,دلت
15522,بدکاری,fa,حافظ,8,بدکاری
16626,صبح,ar,حافظ,8,صبح
21646,موج,fa,حافظ,8,موج
31699,پوشیده,fa,حافظ,8,پوشیده
12501,نازم,fa,حافظ,8,نازم
1253,مجد,ar,حافظ,8,مجد
14967,بزن,fa,حافظ,8,بزن
16815,ادب,fa,حافظ,8,ادب
17882,قلمم,ar,حافظ,8,قلمم
18600,بازآید,fa,حافظ,8,بازآید
28749,بیمار,fa,حافظ,8,بیمار
15607,سمن,fa,حافظ,8,سمن
36905,عهد,ar,حافظ,8,عهد
13230,بنشینم,fa,حافظ,8,بنشینم
12896,دریا,fa,حافظ,8,دریا
25155,چگل,fa,حافظ,8,چگل
17941,دنباله,ar,حافظ,8,دنباله
25932,بنشین,fa,حافظ,8,بنشین
28024,آمده‌ایم,fa,حافظ,8,آمده‌ایم
36279,صوفی,ar,حافظ,8,صوفی
37908,دوش,fa,حافظ,8,دوش
22098,خسروان,fa,حافظ,8,خسروان
21862,ره,fa,حافظ,8,ره
27033,حافظم,ar,حافظ,8,حافظم
1185,سال,fa,حافظ,8,سال
1472,زلف,ar,حافظ,8,زلف
22182,خم,fa,حافظ,8,خم
35631,آسانی,fa,حافظ,8,آسانی
7376,دانه,fa,حافظ,8,دانه
32215,بلند,ar,حافظ,8,بلند
8105,جم,fa,حافظ,8,جم
19945,دواند,fa,حافظ,8,دواند
7404,می‌چکد,fa,حافظ,8,می‌چکد
30727,کشته,fa,حافظ,8,کشته
22992,عزیز,ar,حافظ,8,عزیز
32998,کز,fa,حافظ,8,کز
10605,شیوه‌های,fa,حافظ,8,شیوه‌های
5565,میوه,fa,حافظ,8,میوه
6856,خط,ar,حافظ,8,خط
11482,بیگانگان,fa,حافظ,8,بیگانگان
23390,مست,ar,حافظ,8,مست
31162,نقاب,ar,حافظ,8,نقاب
3023,عیب,ar,حافظ,8,عیب
4397,مصری,ar,حافظ,8,مصری
390,سایهٔ,fa,حافظ,8,سایهٔ
1258,اسماعیل,ar,حافظ,8,اسماعیل
34394,خانه,fa,حافظ,8,خانه
34244,خسروان,fa,حافظ,8,خسروان
6871,خجلت,ar,حافظ,8,خجلت
30064,خاک,fa,حافظ,8,خاک
25303,می‌خورم,fa,حافظ,8,می‌خورم
34043,جان,fa,حافظ,8,جان
26695,دل,fa,حافظ,8,دل
33797,نور,fa,حافظ,8,نور
19594,دلدار,fa,حافظ,8,دلدار
19098,آه,fa,حافظ,8,آه
21278,قرآن,ar,حافظ,8,قرآن
19968,بلبل,ar,حافظ,8,بلبل
34587,تغنم,ar,حافظ,8,تغنم
1349,سادس,fa,حافظ,8,سادس
26165,کار,fa,حافظ,8,کار
34205,ببرد,fa,حافظ,8,ببرد
35077,لبت,ar,حافظ,8,لبت
12334,عصا,ar,حافظ,8,عصا
11830,صفای,ar,حافظ,8,صفای
10670,متهم,ar,حافظ,8,متهم
2626,رأی,ar,حافظ,8,رأی
29359,پست,fa,حافظ,8,پست
9598,رسیم,fa,حافظ,8,رسیم
10678,حرم,ar,حافظ,8,حرم
9680,بانگ,fa,حافظ,8,بانگ
581,عنان,ar,حافظ,8,عنان
30597,صحبت,ar,حافظ,8,صحبت
14983,صحبت,ar,حافظ,8,صحبت
7169,بی‌ادبیست,fa,حافظ,8,بی‌ادبیست
24675,سیل,fa,حافظ,8,سیل
30188,جامت,fa,حافظ,8,جامت
25994,بی‌سامان,fa,حافظ,8,بی‌سامان
33870,گر,fa,حافظ,8,گر
2001,بلند,ar,حافظ,8,بلند
17247,چشم,fa,حافظ,8,چشم
10112,دست,fa,حافظ,8,دست
11140,حسب,ar,حافظ,8,حسب
17525,نازک,fa,حافظ,8,نازک
6822,نرفت,fa,حافظ,8,نرفت
9533,حافظ,ar,حافظ,8,حافظ
19575,دوش,fa,حافظ,8,دوش
29541,مشکن,fa,حافظ,8,مشکن
32175,هوای,fa,حافظ,8,هوای
1088,دردمید,fa,حافظ,8,دردمید
20516,برند,fa,حافظ,8,برند
28001,خط,ar,حافظ,8,خط
9524,شاد,fa,حافظ,8,شاد
27083,نمی‌کنم,fa,حافظ,8,نمی‌کنم
12839,محتسب,ar,حافظ,8,محتسب
33961,ننگ,fa,حافظ,8,ننگ
16672,ار,fa,حافظ,8,ار
11229,جهان,fa,حافظ,8,جهان
32174,حافظ,ar,حافظ,8,حافظ
36118,ثوابت,ar,حافظ,8,ثوابت
26444,مهر,fa,حافظ,8,مهر
33997,فیروزی,ar,حافظ,8,فیروزی
12284,می‌کرد,fa,حافظ,8,می‌کرد
6084,عشق,ar,حافظ,8,عشق
38281,می‌آید,fa,حافظ,8,می‌آید
20868,شورانگیز,fa,حافظ,8,شورانگیز
34882,حافظ,ar,حافظ,8,حافظ
15272,نیم,fa,حافظ,8,نیم
38765,سخن,fa,حافظ,8,سخن
23575,کون,fa,حافظ,8,کون
34803,جانا,fa,حافظ,8,جانا
17233,می‌رفت,fa,حافظ,8,می‌رفت
31697,نور,fa,حافظ,8,نور
10875,مستمندان,fa,حافظ,8,مستمندان
23585,حل,ar,حافظ,8,حل
15961,دلان,fa,حافظ,8,دلان
19078,برآمد,fa,حافظ,8,برآمد
28865,می‌جویم,fa,حافظ,8,می‌جویم
19817,خرم,fa,حافظ,8,خرم
28202,امید,fa,حافظ,8,امید
23244,تیغ,ar,حافظ,8,تیغ
14613,مزد,fa,حافظ,8,مزد
36126,عیش,ar,حافظ,8,عیش
9232,بهر,fa,حافظ,8,بهر
12812,خام,fa,حافظ,8,خام
19470,مدار,fa,حافظ,8,مدار
8619,ملاحت,ar,حافظ,8,ملاحت
1879,جمشید,fa,حافظ,8,جمشید
32232,بده,fa,حافظ,8,بده
26721,فکنم,fa,حافظ,8,فکنم
9246,گر,fa,حافظ,8,گر
31959,حافظا,ar,حافظ,8,حافظا
8491,سودای,fa,حافظ,8,سودای
11055,آبی,fa,حافظ,8,آبی
4284,برخاست,fa,حافظ,8,برخاست
28773,خاطر,ar,حافظ,8,خاطر
14107,یاران,fa,حافظ,8,یاران
14724,گشت,fa,حافظ,8,گشت
36127,درمان,fa,حافظ,8,درمان
28841,بحر,ar,حافظ,8,بحر
25336,جنابم,fa,حافظ,8,جنابم
31447,گل,fa,حافظ,8,گل
23842,سبزپوشان,fa,حافظ,8,سبزپوشان
34935,دلداری,fa,حافظ,8,دلداری
21601,سنبل,ar,حافظ,8,سنبل
29031,گهیم,fa,حافظ,8,گهیم
12078,حذر,ar,حافظ,8,حذر
36194,چندینی,fa,حافظ,8,چندینی
30265,کوتاه,fa,حافظ,8,کوتاه
32468,بده,fa,حافظ,8,بده
29794,زدم,fa,حافظ,8,زدم
6201,لشکر,fa,حافظ,8,لشکر
4047,بادت,fa,حافظ,8,بادت
27798,تبدیل,fa,حافظ,8,تبدیل
7935,پناهی,fa,حافظ,8,پناهی
11209,گمان,fa,حافظ,8,گمان
25589,اسیرم,fa,حافظ,8,اسیرم
23509,جمیلم,ar,حافظ,8,جمیلم
10870,زمین,fa,حافظ,8,زمین
37551,خسروانی,fa,حافظ,8,خسروانی
26076,فشاند,fa,حافظ,8,فشاند
36547,گمراهی,fa,حافظ,8,گمراهی
910,ناله,ar,حافظ,8,ناله
33495,کینه,fa,حافظ,8,کینه
30480,برمتاب,fa,حافظ,8,برمتاب
23163,فراق,ar,حافظ,8,فراق
5067,قصد,ar,حافظ,8,قصد
28804,ازرق,ar,حافظ,8,ازرق
15821,می‌بارند,fa,حافظ,8,می‌بارند
20240,جان,fa,حافظ,8,جان
1870,ملک,fa,حافظ,8,ملک
24585,فدا,fa,حافظ,8,فدا
9952,چوگان,fa,حافظ,8,چوگان
1604,بایستی,fa,حافظ,8,بایستی
5464,چاره,fa,حافظ,8,چاره
18314,ببندم,ar,حافظ,8,ببندم
18396,ره,fa,حافظ,8,ره
5973,رندیم,fa,حافظ,8,رندیم
26379,پاکدامنم,fa,حافظ,8,پاکدامنم
10136,نگارین,fa,حافظ,8,نگارین
15832,تدبیر,ar,حافظ,8,تدبیر
36651,پادشاها,fa,حافظ,8,پادشاها
25164,آرزوی,fa,حافظ,8,آرزوی
35039,بضاعتی,ar,حافظ,8,بضاعتی
6430,خسرو,fa,حافظ,8,خسرو
23711,جادوی,fa,حافظ,8,جادوی
37412,بیابان,fa,حافظ,8,بیابان
32550,خوبی,fa,حافظ,8,خوبی
862,خلد,ar,حافظ,8,خلد
27850,بیار,fa,حافظ,8,بیار
31022,جوانی,fa,حافظ,8,جوانی
12278,مغروری,fa,حافظ,8,مغروری
23063,داستان,fa,حافظ,8,داستان
25840,خازن,fa,حافظ,8,خازن
5462,نماندست,fa,حافظ,8,نماندست
34976,موهبتی,ar,حافظ,8,موهبتی
12940,عقل,ar,حافظ,8,عقل
31661,آخته‌ای,fa,حافظ,8,آخته‌ای
34918,زاهد,fa,حافظ,8,زاهد
12005,بازگرفتی,fa,حافظ,8,بازگرفتی
3436,تقدیر,ar,حافظ,8,تقدیر
27879,داغ,fa,حافظ,8,داغ
23674,شیوه,fa,حافظ,8,شیوه
8499,باده,fa,حافظ,8,باده
9523,مباش,fa,حافظ,8,مباش
34956,پخته,fa,حافظ,8,پخته
14507,سوسن,fa,حافظ,8,سوسن
24472,خراب,fa,حافظ,8,خراب
10234,شیدا,fa,حافظ,8,شیدا
22531,حافظ,ar,حافظ,8,حافظ
29852,ماهی,fa,حافظ,8,ماهی
29770,ملامت,ar,حافظ,8,ملامت
35167,ببینم,ar,حافظ,8,ببینم
1416,عالی,ar,حافظ,8,عالی
22175,مفتی,fa,حافظ,8,مفتی
2066,بستان,fa,حافظ,8,بستان
26132,چشم,fa,حافظ,8,چشم
9883,چشم,fa,حافظ,8,چشم
15060,شهد,fa,حافظ,8,شهد
27440,نمی‌بینم,fa,حافظ,8,نمی‌بینم
6361,گفتار,fa,حافظ,8,گفتار
16514,بزمگه,fa,حافظ,8,بزمگه
11640,امام,fa,حافظ,8,امام
37525,حافظ,ar,حافظ,8,حافظ
11577,شهر,fa,حافظ,8,شهر
34139,لک,fa,حافظ,8,لک
33559,سفرکرده,fa,حافظ,8,سفرکرده
37313,وز,fa,حافظ,8,وز
27028,پوش,fa,حافظ,8,پوش
4828,تار,fa,حافظ,8,تار
22512,رب,fa,حافظ,8,رب
16985,یار,fa,حافظ,8,یار
35712,لعل,ar,حافظ,8,لعل
22922,دل,fa,حافظ,8,دل
2395,عفو,ar,حافظ,8,عفو
25535,سیاه,fa,حافظ,8,سیاه
2370,سخن,fa,حافظ,8,سخن
14866,دل,fa,حافظ,8,دل
23587,خورشید,fa,حافظ,8,خورشید
13350,کامگار,fa,حافظ,8,کامگار
37712,بریز,fa,حافظ,8,بریز
17038,دوشم,fa,حافظ,8,دوشم
19875,ریش,fa,حافظ,8,ریش
27873,کار,fa,حافظ,8,کار
18347,صلح,ar,حافظ,8,صلح
32470,جان,fa,حافظ,8,جان
21284,جان,fa,حافظ,8,جان
346,درکش,fa,حافظ,8,درکش
29090,دلم,fa,حافظ,8,دلم
37840,می‌پرستان,fa,حافظ,8,می‌پرستان
15630,کشیده,fa,حافظ,8,کشیده
37471,بهشت,fa,حافظ,8,بهشت
17059,دین,fa,حافظ,8,دین
4613,مست,ar,حافظ,8,مست
38749,باغچه,fa,حافظ,8,باغچه
12317,می‌کرد,fa,حافظ,8,می‌کرد
18088,موجب,fa,حافظ,8,موجب
24395,مکن,fa,حافظ,8,مکن
37622,ساز,fa,حافظ,8,ساز
5607,مجنون,ar,حافظ,8,مجنون
14220,جانانه,fa,حافظ,8,جانانه
21535,بتان,fa,حافظ,8,بتان
4738,نطاق,ar,حافظ,8,نطاق
26814,ربع,ar,حافظ,8,ربع
11112,امید,fa,حافظ,8,امید
6147,فتح,ar,حافظ,8,فتح
29285,خرقه,ar,حافظ,8,خرقه
37236,مباش,fa,حافظ,8,مباش
10881,صبا,ar,حافظ,8,صبا
20470,ناز,fa,حافظ,8,ناز
2450,مشک,fa,حافظ,8,مشک
435,همدم,fa,حافظ,8,همدم
433,نیک,fa,حافظ,8,نیک
35902,صوت,ar,حافظ,8,صوت
11429,راهی,fa,حافظ,8,راهی
14216,پادشاست,fa,حافظ,8,پادشاست
23883,پای,fa,حافظ,8,پای
33704,جهانی,fa,حافظ,8,جهانی
30691,باده,fa,حافظ,8,باده
38344,کلک,fa,حافظ,8,کلک
26202,غایت,fa,حافظ,8,غایت
22576,کوی,fa,حافظ,8,کوی
16110,مه,fa,حافظ,8,مه
14424,کرم,fa,حافظ,8,کرم
27672,خوشم,fa,حافظ,8,خوشم
17290,بویش,fa,حافظ,8,بویش
13707,عذار,ar,حافظ,8,عذار
33528,گر,fa,حافظ,8,گر
20764,غسل,ar,حافظ,8,غسل
5095,حاجت,ar,حافظ,8,حاجت
6636,چشم,fa,حافظ,8,چشم
8578,زنهار,fa,حافظ,8,زنهار
13875,ایزد,fa,حافظ,8,ایزد
28206,طلبیم,ar,حافظ,8,طلبیم
21061,گر,fa,حافظ,8,گر
31812,آب,fa,حافظ,8,آب
37135,شمع,ar,حافظ,8,شمع
1550,قاضی‌ام,ar,حافظ,8,قاضی‌ام
24133,آهنگ,fa,حافظ,8,آهنگ
18573,بازآید,fa,حافظ,8,بازآید
23366,نمک,fa,حافظ,8,نمک
36296,گنج,fa,حافظ,8,گنج
1937,فرق,ar,حافظ,8,فرق
14726,چشم,fa,حافظ,8,چشم
6840,مشام,fa,حافظ,8,مشام
4594,گر,fa,حافظ,8,گر
29249,دیده‌ها,fa,حافظ,8,دیده‌ها
8067,تحتها,ar,حافظ,8,تحتها
38274,گر,fa,حافظ,8,گر
4492,سرخوشی,fa,حافظ,8,سرخوشی
7604,خاطر,ar,حافظ,8,خاطر
24338,حقیرم,ar,حافظ,8,حقیرم
25516,آستان,fa,حافظ,8,آستان
23407,زنم,fa,حافظ,8,زنم
10532,زند,fa,حافظ,8,زند
21282,تنگ,fa,حافظ,8,تنگ
18848,ساقی,ar,حافظ,8,ساقی
9239,جاویدان,fa,حافظ,8,جاویدان
30603,باده,fa,حافظ,8,باده
32887,دانش,fa,حافظ,8,دانش
20258,رخش,fa,حافظ,8,رخش
28167,غمت,ar,حافظ,8,غمت
14526,هوش,fa,حافظ,8,هوش
14703,یاد,fa,حافظ,8,یاد
1778,بادا,fa,حافظ,8,بادا
6649,مجنون,ar,حافظ,8,مجنون
38279,هنوزش,fa,حافظ,8,هنوزش
9317,زده,fa,حافظ,8,زده
23359,جهان,fa,حافظ,8,جهان
3985,جانم,fa,حافظ,8,جانم
35470,کشت,fa,حافظ,8,کشت
26168,آزاد,fa,حافظ,8,آزاد
6511,طره,ar,حافظ,8,طره
4497,توبه,fa,حافظ,8,توبه
6837,شنیده‌ام,fa,حافظ,8,شنیده‌ام
17681,حباب,ar,حافظ,8,حباب
17020,طریقت,ar,حافظ,8,طریقت
29885,می‌پرورد,fa,حافظ,8,می‌پرورد
2966,بخوان,fa,حافظ,8,بخوان
25514,تربتم,ar,حافظ,8,تربتم
34228,شاهد,fa,حافظ,8,شاهد
24994,نسیمی,ar,حافظ,8,نسیمی
27522,چشمه,fa,حافظ,8,چشمه
12440,شاهراه,fa,حافظ,8,شاهراه
25565,زند,fa,حافظ,8,زند
29151,شیدای,fa,حافظ,8,شیدای
3677,چمن,fa,حافظ,8,چمن
11191,کاین,fa,حافظ,8,کاین
33954,زرد,fa,حافظ,8,زرد
29197,مستان,fa,حافظ,8,مستان
11403,غم,ar,حافظ,8,غم
30537,ببرد,fa,حافظ,8,ببرد
26140,چراغ,fa,حافظ,8,چراغ
35914,هلاهل,fa,حافظ,8,هلاهل
19088,پناه,fa,حافظ,8,پناه
26795,عشوه‌ای,ar,حافظ,8,عشوه‌ای
10799,آبی,fa,حافظ,8,آبی
21111,گوشه,fa,حافظ,8,گوشه
32127,جان,fa,حافظ,8,جان
17176,نکاشت,fa,حافظ,8,نکاشت
21054,گذران,fa,حافظ,8,گذران
25823,رازم,fa,حافظ,8,رازم
14655,توست,fa,حافظ,8,توست
11608,عید,ar,حافظ,8,عید
18759,صبح,ar,حافظ,8,صبح
1928,وز,fa,حافظ,8,وز
37910,طربم,ar,حافظ,8,طربم
28042,پیر,fa,حافظ,8,پیر
35175,نغز,ar,حافظ,8,نغز
12581,می‌آورد,fa,حافظ,8,می‌آورد
8313,نظر,ar,حافظ,8,نظر
16594,مدد,ar,حافظ,8,مدد
6460,وصال,ar,حافظ,8,وصال
6352,بیمار,fa,حافظ,8,بیمار
1401,دندان,fa,حافظ,8,دندان
23253,خاک,fa,حافظ,8,خاک
35436,سحری,ar,حافظ,8,سحری
35598,حسن,ar,حافظ,8,حسن
36625,نویسد,fa,حافظ,8,نویسد
9892,جوی,fa,حافظ,8,جوی
7659,رنگان,fa,حافظ,8,رنگان
6194,می‌طلبند,ar,حافظ,8,می‌طلبند
21277,دراز,fa,حافظ,8,دراز
38527,پادشاهی,fa,حافظ,8,پادشاهی
3382,نخرد,fa,حافظ,8,نخرد
31952,عشق,ar,حافظ,8,عشق
20838,می‌آید,fa,حافظ,8,می‌آید
548,فراغتی,ar,حافظ,8,فراغتی
30688,درو,fa,حافظ,8,درو
15886,کرامت,fa,حافظ,8,کرامت
8068,الانهار,ar,حافظ,8,الانهار
4243,بزم,fa,حافظ,8,بزم
3976,آتشی,fa,حافظ,8,آتشی
30759,لعل,ar,حافظ,8,لعل
26279,جان,fa,حافظ,8,جان
17968,ترسم,fa,حافظ,8,ترسم
22369,پرنقش,ar,حافظ,8,پرنقش
9929,سکون,fa,حافظ,8,سکون
34080,نوروزی,fa,حافظ,8,نوروزی
27226,سینه,fa,حافظ,8,سینه
3689,لعل,ar,حافظ,8,لعل
14539,نگارت,fa,حافظ,8,نگارت
37510,ببینم,ar,حافظ,8,ببینم
23777,عشق,ar,حافظ,8,عشق
22284,گرت,fa,حافظ,8,گرت
7733,حافظ,ar,حافظ,8,حافظ
19673,می‌اش,fa,حافظ,8,می‌اش
27558,وطن,ar,حافظ,8,وطن
28798,نگوییم,fa,حافظ,8,نگوییم
20612,رخ,fa,حافظ,8,رخ
8662,ساقی,ar,حافظ,8,ساقی
20374,سرمه,fa,حافظ,8,سرمه
23779,نمود,fa,حافظ,8,نمود
28957,گوهری,fa,حافظ,8,گوهری
